cluster,sub_cluster,prefecture,worker_prefecture,item_label,item_label_vi,item_label_english,item_amount,item_quantity,item_total,Quantity in Label,is_unvalid_regex_quantity_manual,Final quantity,Price per unit,My Total,Is Valid Manual,Is Valid LLM,is_duplicate,is_outlier,is_same_prefecture,distance_proxy,sub_median,sub_mean,sub_std,sub_min,sub_max,sub_count,pref_median,pref_std,worker_median,worker_std,dist_median,dist_std,item_median,item_std,item_count,price_pred,price_residual,diff_from_sub_median,pct_diff_from_sub,diff_from_item_median,expected,std,lower_std,upper_std,is_in_hensachi_range
18,18.sub11,兵庫県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,105861.47922655099,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6301.273418473815,-6301.273418473815,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,宮崎県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,5316.640543300503,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6786.287878787945,-6786.287878787945,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,愛知県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6124.3732445927635,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8293.20987086513,-8293.20987086513,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,愛知県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6124.3732445927635,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8293.20987086513,-8293.20987086513,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,埼玉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3479.061136589863,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4206.339402781241,-4206.339402781241,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,富山県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6819.780917647273,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,10035.296296295757,-10035.296296295757,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,岐阜県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,7711.745230021127,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,10415.05244755268,-10415.05244755268,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,岐阜県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,7711.745230021127,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,10415.05244755268,-10415.05244755268,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,愛知県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6124.3732445927635,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8293.20987086513,-8293.20987086513,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,北海道,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3915.230805209894,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,9250.493606138298,-9250.493606138298,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,愛知県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6124.3732445927635,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8293.20987086513,-8293.20987086513,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,群馬県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,9077.444574328174,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8098.583618968381,-8098.583618968381,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,埼玉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3479.061136589863,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4206.339402781241,-4206.339402781241,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,埼玉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3479.061136589863,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4206.339402781241,-4206.339402781241,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,愛知県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6124.3732445927635,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8293.20987086513,-8293.20987086513,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,愛知県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6124.3732445927635,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8293.20987086513,-8293.20987086513,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,広島県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,8000.0,6355.720478096793,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,7090.9296495318285,-7090.9296495318285,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,埼玉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3479.061136589863,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4206.339402781241,-4206.339402781241,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,山口県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,8000.0,4579.2681696639,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,3690.790334203297,-3690.790334203297,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,鳥取県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,7000.0,9284.09631813697,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,3581.729580160283,-3581.729580160283,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,鳥取県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,7000.0,9284.09631813697,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,3581.729580160283,-3581.729580160283,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,千葉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3401.6802570830446,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4115.792823997977,-4115.792823997977,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,栃木県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3453.9578111788674,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8832.44274809165,-8832.44274809165,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,大阪府,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,7000.0,9756.956990715398,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8330.974348975647,-8330.974348975647,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,静岡県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,4835.033714505842,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,7586.797678275256,-7586.797678275256,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,新潟県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3721.558813185679,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8708.948598131308,-8708.948598131308,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,新潟県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3721.558813185679,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8708.948598131308,-8708.948598131308,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,新潟県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3721.558813185679,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8708.948598131308,-8708.948598131308,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,鳥取県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,7000.0,9284.09631813697,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,3581.729580160283,-3581.729580160283,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,群馬県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,9077.444574328174,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8098.583618968381,-8098.583618968381,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,群馬県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,9077.444574328174,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8098.583618968381,-8098.583618968381,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,広島県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,8000.0,6355.720478096793,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,7090.9296495318285,-7090.9296495318285,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,滋賀県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,21137.728625104715,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,1808.4192079403656,-1808.4192079403656,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,香川県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,6799.85994253523,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,2988.066133432563,-2988.066133432563,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,兵庫県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,105861.47922655099,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6301.273418473815,-6301.273418473815,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,千葉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3401.6802570830446,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4115.792823997977,-4115.792823997977,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,千葉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3401.6802570830446,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4115.792823997977,-4115.792823997977,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,群馬県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,9077.444574328174,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8098.583618968381,-8098.583618968381,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,滋賀県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,21137.728625104715,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,1808.4192079403656,-1808.4192079403656,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,千葉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3401.6802570830446,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4115.792823997977,-4115.792823997977,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,奈良県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,0.0,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,7.893428699962442,-7.893428699962442,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,山口県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,8000.0,4579.2681696639,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,3690.790334203297,-3690.790334203297,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,鹿児島県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,6848.835415349572,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,5136.945363856514,-5136.945363856514,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,神奈川県,埼玉県,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,7468.358598362738,6000.0,2831.6394223456173,6000.0,27531.849547026035,0.0,3220.000445962937,734,15696.185401416287,-15696.185401416287,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,千葉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3401.6802570830446,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4115.792823997977,-4115.792823997977,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,岐阜県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,7711.745230021127,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,10415.05244755268,-10415.05244755268,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,兵庫県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,105861.47922655099,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6301.273418473815,-6301.273418473815,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,兵庫県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,105861.47922655099,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6301.273418473815,-6301.273418473815,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,兵庫県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,105861.47922655099,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6301.273418473815,-6301.273418473815,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,熊本県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,8000.0,6169.263288579076,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8033.558845554304,-8033.558845554304,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,大阪府,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,7000.0,9756.956990715398,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,8330.974348975647,-8330.974348975647,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,福岡県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,8000.0,6473.656239577841,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,6414.915903388661,-6414.915903388661,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,岐阜県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,7711.745230021127,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,10415.05244755268,-10415.05244755268,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,北海道,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3915.230805209894,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,9250.493606138298,-9250.493606138298,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,静岡県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,4835.033714505842,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,7586.797678275256,-7586.797678275256,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,北海道,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,6000.0,3915.230805209894,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,9250.493606138298,-9250.493606138298,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,千葉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3401.6802570830446,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4115.792823997977,-4115.792823997977,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,神奈川県,埼玉県,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,3000.0,7468.358598362738,6000.0,2831.6394223456173,6000.0,27531.849547026035,0.0,3220.000445962937,734,15696.185401416287,-15696.185401416287,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
18,18.sub11,埼玉県,東京都,現場調査費,Chi phí khảo sát tại chỗ,On-site survey costs,0,1,0,,False,1,0.0,0.0,,,True,False,0,1,6000.0,6377.25755033557,25730.026358707015,0.0,850000.0,1192,0.0,3479.061136589863,0.0,29005.830881624162,6000.0,27531.849547026035,0.0,3220.000445962937,734,4206.339402781241,-4206.339402781241,-6000.0,-1.0,0.0,6377.25755033557,25730.026358707015,-19352.768808371446,32107.283909042584,True
