cluster,sub_cluster,prefecture,worker_prefecture,item_label,item_label_vi,item_label_english,Price per unit,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,My Total,is_duplicate,is_outlier,is_same_prefecture,distance_proxy,sub_median_x,sub_mean_x,sub_std_x,sub_min_x,sub_max_x,sub_count_x,pref_median_x,pref_std_x,worker_median_x,worker_std_x,dist_median_x,dist_std_x,item_median_x,item_std_x,item_count_x,price_pred,price_residual,diff_from_sub_median,pct_diff_from_sub,diff_from_item_median,sub_median_y,sub_mean_y,sub_std_y,sub_min_y,sub_max_y,sub_count_y,pref_median_y,pref_std_y,worker_median_y,worker_std_y,dist_median_y,dist_std_y,item_median_y,item_std_y,item_count_y,expected,std,lower_std,upper_std,is_in_hensachi_range
116,116.sub10,岡山県,東京都,作業費,chi phí công việc,work cost,70000.0,,,,,,,70000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,9000.0,14586.6701,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,8291.606263226911,61708.39373677309,61000.0,6.777777778,61000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,9000.0,14586.67010463776,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub10,滋賀県,東京都,作業費,chi phí công việc,work cost,138000.0,,,,,,,138000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,72900.0,92065.30291,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,8087.184978122266,129912.81502187773,129000.0,14.33333333,129000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,72900.0,92065.30291048849,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub10,大阪府,東京都,作業費,chi phí công việc,work cost,214000.0,,,,,,,214000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,15000.0,72783.72825,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,9146.884990342618,204853.11500965737,205000.0,22.77777778,205000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,15000.0,71939.91837679972,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub10,大阪府,東京都,作業費,chi phí công việc,work cost,214000.0,,,,,,,214000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,15000.0,72783.72825,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,9146.884990342618,204853.11500965737,205000.0,22.77777778,205000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,15000.0,71939.91837679972,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub10,大阪府,東京都,作業費,chi phí công việc,work cost,214000.0,,,,,,,214000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,15000.0,72783.72825,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,9146.884990342618,204853.11500965737,205000.0,22.77777778,205000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,15000.0,71939.91837679972,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub10,大阪府,東京都,作業費,chi phí công việc,work cost,214000.0,,,,,,,214000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,15000.0,72783.72825,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,9146.884990342618,204853.11500965737,205000.0,22.77777778,205000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,15000.0,71939.91837679972,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub10,大阪府,東京都,作業費,chi phí công việc,work cost,214000.0,,,,,,,214000.0,True,False,0,1,9000.0,17369.9505,25047.67691,5000.0,214000,404,15000.0,72783.72825,9450.0,27115.19248,9000.0,25588.38377,9000.0,25047.67691,404,9146.884990342618,204853.11500965737,205000.0,22.77777778,205000.0,9000.0,17344.93946731235,24805.24913734479,5000.0,214000.0,413,15000.0,71939.91837679972,9500.0,26794.781208507684,9000.0,25327.374309274543,9000.0,24805.24913734479,413,17344.93946731235,24805.24913734479,-7460.309670032439,42150.18860465714,False
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,7693.481743416318,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,7881.882824920178,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,7881.882824920178,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,7693.481743416318,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,7693.481743416318,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,7881.882824920178,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,7693.481743416318,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,7693.481743416318,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,15000.0,,,,,,,15000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,7693.481743416318,-3000.0,-0.1666666667,-3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,10693.481743416318,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,10881.882824920178,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,10693.481743416318,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,千葉県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7040.477641414229,10959.522358585771,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,埼玉県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,0.0,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7991.344842870076,10008.655157129924,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,24800.0,14273.331776428375,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,埼玉県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,0.0,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7991.344842870076,10008.655157129924,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,24800.0,14273.331776428375,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,10881.882824920178,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,10881.882824920178,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,10881.882824920178,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,神奈川県,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,18000.0,,,,,,,18000.0,True,False,1,0,18000.0,17318.18182,2514.460344,15000.0,25000,22,15000.0,1500.0,18000.0,1794.729125,15000.0,1500.0,18000.0,2514.460344,22,7306.518256583682,10693.481743416318,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,15000.0,1499.9999999999998,18000.0,1794.7291248483562,16500.0,10358.351922263239,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,愛知県,東京都,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,20000.0,,,,,,,20000.0,False,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,22500.0,3535.533906,22500.0,3535.533906,18000.0,2712.742959,18000.0,2514.460344,22,10111.878899082929,9888.121100917071,2000.0,0.1111111111,2000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,22500.0,3535.5339059327375,30000.0,12417.575869556444,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,神奈川県,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,21000.0,,,,,,,21000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,18000.0,2121.320344,18000.0,1794.729125,18000.0,2712.742959,18000.0,2514.460344,22,7118.117175079822,13881.882824920178,3000.0,0.1666666667,3000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,18000.0,1794.7291248483562,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,埼玉県,東京都,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,24800.0,,,,,,,24800.0,True,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,12689.10294,40000.0,11463.33285,40000.0,21337.55911,40000.0,19995.65508,10,9123.213098126422,15676.786901873578,-15200.0,-0.38,-15200.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,24800.0,14273.331776428375,30000.0,12417.575869556444,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,愛知県,東京都,配管作業費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,25000.0,,,,,,,25000.0,True,False,0,1,18000.0,17318.18182,2514.460344,15000.0,25000,22,22500.0,3535.533906,22500.0,3535.533906,18000.0,2712.742959,18000.0,2514.460344,22,10111.878899082929,14888.121100917071,7000.0,0.3888888889,7000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,22500.0,3535.5339059327375,30000.0,12417.575869556444,19000.0,20016.674627867007,18000.0,2514.4603441913378,22,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,大阪府,大阪府,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,25000.0,,,,,,,25000.0,True,False,1,0,40000.0,45980.0,19995.65508,24800.0,80000,10,25000.0,,40000.0,25396.8502,30000.0,13228.75656,40000.0,19995.65508,10,11984.316578830474,13015.683421169526,-15000.0,-375.0,-15000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,25000.0,,40000.0,25396.85019840059,16500.0,10358.351922263239,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,東京都,東京都,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,30000.0,,,,,,,30000.0,True,False,1,0,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,14142.13562,40000.0,11463.33285,30000.0,13228.75656,40000.0,19995.65508,10,8437.299084009126,21562.700915990874,-10000.0,-0.25,-10000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,30000.0,12417.575869556444,16500.0,10358.351922263239,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,奈良県,大阪府,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,40000.0,,,,,,,40000.0,True,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,0.0,40000.0,25396.8502,40000.0,21337.55911,40000.0,19995.65508,10,9489.295809511634,30510.704190488366,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,40000.0,0.0,40000.0,25396.85019840059,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,奈良県,大阪府,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,40000.0,,,,,,,40000.0,True,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,0.0,40000.0,25396.8502,40000.0,21337.55911,40000.0,19995.65508,10,9489.295809511634,30510.704190488366,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,40000.0,0.0,40000.0,25396.85019840059,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,埼玉県,東京都,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,40000.0,,,,,,,40000.0,True,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,12689.10294,40000.0,11463.33285,40000.0,21337.55911,40000.0,19995.65508,10,9123.213098126422,30876.78690187358,0.0,0.0,0.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,24800.0,14273.331776428375,30000.0,12417.575869556444,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,True
116,116.sub2,埼玉県,東京都,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,50000.0,,,,,,,50000.0,True,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,12689.10294,40000.0,11463.33285,40000.0,21337.55911,40000.0,19995.65508,10,9123.213098126422,40876.78690187358,10000.0,0.25,10000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,24800.0,14273.331776428375,30000.0,12417.575869556444,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,False
116,116.sub2,東京都,東京都,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,50000.0,,,,,,,50000.0,True,False,1,0,40000.0,45980.0,19995.65508,24800.0,80000,10,40000.0,14142.13562,40000.0,11463.33285,30000.0,13228.75656,40000.0,19995.65508,10,8437.299084009126,41562.70091599088,10000.0,0.25,10000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,18000.0,10850.499220466003,30000.0,12417.575869556444,16500.0,10358.351922263239,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,False
116,116.sub2,兵庫県,大阪府,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,80000.0,,,,,,,80000.0,False,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,80000.0,0.0,40000.0,25396.8502,40000.0,21337.55911,40000.0,19995.65508,10,12367.993895603457,67632.00610439654,40000.0,1.0,40000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,80000.0,0.0,40000.0,25396.85019840059,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,False
116,116.sub2,兵庫県,大阪府,配管工事費,Chi phí công việc sửa chữa đường ống nước,Plumbing work costs,80000.0,,,,,,,80000.0,True,False,0,1,40000.0,45980.0,19995.65508,24800.0,80000,10,80000.0,0.0,40000.0,25396.8502,40000.0,21337.55911,40000.0,19995.65508,10,12367.993895603457,67632.00610439654,40000.0,1.0,40000.0,18000.0,26275.0,17393.936652122902,15000.0,80000.0,32,80000.0,0.0,40000.0,25396.85019840059,19000.0,20016.674627867007,40000.0,19995.655083598092,10,26275.0,17393.936652122902,8881.063347877098,43668.9366521229,False
116,116.sub5,埼玉県,東京都,現地作業費,Chi phí lao động địa phương,Local labor costs,25000.0,,,,,,,25000.0,False,False,0,1,58000.0,45200.0,18458.06057,25000.0,60000,5,25000.0,0.0,58000.0,18458.06057,58000.0,18458.06057,25000.0,0.0,2,9123.213098126422,15876.786901873578,-33000.0,-0.5689655172,0.0,25000.0,25000.0,0.0,25000.0,25000.0,2,25000.0,0.0,25000.0,0.0,25000.0,0.0,25000.0,0.0,2,25000.0,0.0,25000.0,25000.0,True
116,116.sub5,埼玉県,東京都,現地作業費,Chi phí lao động địa phương,Local labor costs,25000.0,,,,,,,25000.0,True,False,0,1,58000.0,45200.0,18458.06057,25000.0,60000,5,25000.0,0.0,58000.0,18458.06057,58000.0,18458.06057,25000.0,0.0,2,9123.213098126422,15876.786901873578,-33000.0,-0.5689655172,0.0,25000.0,25000.0,0.0,25000.0,25000.0,2,25000.0,0.0,25000.0,0.0,25000.0,0.0,25000.0,0.0,2,25000.0,0.0,25000.0,25000.0,True
116,116.sub6,滋賀県,大阪府,労務費,Chi phí lao động,Labor costs,1000.0,,,,,,,1000.0,True,False,0,1,20000.0,20025.31646,3792.619971,1000.0,30000,79,20000.0,10406.72859,20000.0,3792.619971,20000.0,4061.914264,20000.0,3792.619971,79,10737.302912937164,-9737.302912937164,-19000.0,-0.95,-19000.0,20000.0,20619.04761904762,4376.566189624343,1000.0,30000.0,84,20000.0,10406.728592598158,20000.0,4376.566189624343,20000.0,4334.550724109625,20000.0,3792.6199710392484,79,20619.04761904762,4376.566189624343,16242.481429423275,24995.613808671962,False
116,116.sub6,滋賀県,大阪府,労務費,Chi phí lao động,Labor costs,1000.0,,,,,,,1000.0,True,False,0,1,20000.0,20025.31646,3792.619971,1000.0,30000,79,20000.0,10406.72859,20000.0,3792.619971,20000.0,4061.914264,20000.0,3792.619971,79,10737.302912937164,-9737.302912937164,-19000.0,-0.95,-19000.0,20000.0,20619.04761904762,4376.566189624343,1000.0,30000.0,84,20000.0,10406.728592598158,20000.0,4376.566189624343,20000.0,4334.550724109625,20000.0,3792.6199710392484,79,20619.04761904762,4376.566189624343,16242.481429423275,24995.613808671962,False
116,116.sub6,宮崎県,大阪府,労務費,Chi phí lao động,Labor costs,20000.0,,,,,,,20000.0,False,False,0,1,20000.0,20025.31646,3792.619971,1000.0,30000,79,20000.0,0.0,20000.0,3792.619971,20000.0,4061.914264,20000.0,3792.619971,79,10486.646575457406,9513.353424542594,0.0,0.0,0.0,20000.0,20619.04761904762,4376.566189624343,1000.0,30000.0,84,20000.0,0.0,20000.0,4376.566189624343,20000.0,4334.550724109625,20000.0,3792.6199710392484,79,20619.04761904762,4376.566189624343,16242.481429423275,24995.613808671962,True
116,116.sub6,宮崎県,大阪府,労務費,Chi phí lao động,Labor costs,20000.0,,,,,,,20000.0,True,False,0,1,20000.0,20025.31646,3792.619971,1000.0,30000,79,20000.0,0.0,20000.0,3792.619971,20000.0,4061.914264,20000.0,3792.619971,79,10486.646575457406,9513.353424542594,0.0,0.0,0.0,20000.0,20619.04761904762,4376.566189624343,1000.0,30000.0,84,20000.0,0.0,20000.0,4376.566189624343,20000.0,4334.550724109625,20000.0,3792.6199710392484,79,20619.04761904762,4376.566189624343,16242.481429423275,24995.613808671962,True
116,116.sub6,大阪府,大阪府,労務費,Chi phí lao động,Labor costs,20000.0,,,,,,,20000.0,True,False,1,0,20000.0,20025.31646,3792.619971,1000.0,30000,79,20000.0,0.0,20000.0,3792.619971,20000.0,0.0,20000.0,3792.619971,79,11984.316578830474,8015.683421169526,0.0,0.0,0.0,20000.0,20619.04761904762,4376.566189624343,1000.0,30000.0,84,20000.0,4385.290096535146,20000.0,4376.566189624343,20000.0,4385.290096535146,20000.0,3792.6199710392484,79,20619.04761904762,4376.566189624343,16242.481429423275,24995.613808671962,True
