cluster,sub_cluster,sub_name,prefecture,worker_prefecture,item_label,item_label_vi,item_label_english,Price per unit,is_duplicate,is_outlier,is_same_prefecture,distance_proxy,remove,recluster,not exactly,not_exactly,expected,std,lower_std,upper_std,is_in_hensachi_range,item_amount,item_quantity,item_total,trouble_id,estimation_id,symptom_label_ja,is_emergency,description,description_vi,estimation_title,estimation_title_vi,need_info
110,110.sub4,指定会社経費,兵庫県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,87401,84988,汚れ、剥がれ、破損,0,"注文口、厨房収納棚の木目板に剥がれがあり
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：カウンターレーン
 症状：汚れ、剥がれ、破損","Có hiện tượng bong tróc trên vân gỗ của quầy gọi món và kệ đựng đồ trong bếp.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vấn đề tích cực
Danh mục phụ: Quầy thu ngân
Triệu chứng: Vết bẩn, bong tróc, hư hỏng",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,90059,84240,その他,1,"手洗いシンク溶接はずれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク
 症状：その他","Mối hàn bồn rửa tay bị bong ra
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả đều đúng
Danh mục nhỏ: Bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,90059,84240,その他,1,"手洗いシンク溶接はずれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク
 症状：その他","Mối hàn bồn rửa tay bị bong ra
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả đều đúng
Danh mục nhỏ: Bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,京都府,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,96173,90704,その他,1,"週4ペースでブレーカーが落ちる
 ----------------------
 大項目：厨房（機器以外）
 中項目：事務所
 小項目：厨房エアコン（リモコン）
 症状：その他","Cầu dao điện bị ngắt bốn lần một tuần.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Văn phòng
Danh mục nhỏ: Máy điều hòa nhà bếp (điều khiển từ xa)
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,長崎県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,104131,97271,その他,1,"配管亀裂のためお湯と蒸気が出ている
 ----------------------
 大項目：厨房（機器以外）
 中項目：レジ/洗い場
 小項目：返却台
 症状：その他","Nước nóng và hơi nước bị rò rỉ do đường ống bị nứt.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Máy tính tiền/Khu vực rửa chén
Danh mục nhỏ: Quầy trả hàng
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,90059,84240,その他,1,"手洗いシンク溶接はずれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク
 症状：その他","Mối hàn bồn rửa tay bị bong ra
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả đều đúng
Danh mục nhỏ: Bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,90059,84240,その他,1,"手洗いシンク溶接はずれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク
 症状：その他","Mối hàn bồn rửa tay bị bong ra
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả đều đúng
Danh mục nhỏ: Bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8500,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8500,1,8500,90059,84240,その他,1,"手洗いシンク溶接はずれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク
 症状：その他","Mối hàn bồn rửa tay bị bong ra
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả đều đúng
Danh mục nhỏ: Bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8600,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8600,1,8600,104698,103637,グレーチング(蓋)・枠の破損,1,"見積もりを出していただき、安い方で依頼いたします
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：側溝
 症状：グレーチング(蓋)・枠の破損","Vui lòng cung cấp báo giá, và tôi sẽ chọn phương án rẻ nhất.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các hạng mục tích cực
Danh mục nhỏ: Máng xối
Triệu chứng: Hư hỏng lưới chắn (nắp) và khung",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8600,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8600,1,8600,104698,103637,グレーチング(蓋)・枠の破損,1,"見積もりを出していただき、安い方で依頼いたします
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：側溝
 症状：グレーチング(蓋)・枠の破損","Vui lòng cung cấp báo giá, và tôi sẽ chọn phương án rẻ nhất.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các hạng mục tích cực
Danh mục nhỏ: Máng xối
Triệu chứng: Hư hỏng lưới chắn (nắp) và khung",,,TRUE
110,110.sub4,指定会社経費,熊本県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8600,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8600,1,8600,106843,99318,水・お湯が出ない,0,"手洗いシンクから水が出ない。
 水が出ない間、他のシンクを手洗いシンクとして使用している。
 メーカーや型式は不明。
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：水栓・蛇口
 症状：水・お湯が出ない","Không có nước chảy ra từ bồn rửa tay.

Trong khi nước không chảy, một bồn rửa khác đang được sử dụng thay thế cho bồn rửa tay.

Nhà sản xuất và kiểu máy không rõ.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Vòi nước
Triệu chứng: Không có nước hoặc nước nóng chảy ra",,,TRUE
110,110.sub4,指定会社経費,岐阜県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8600,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8600,1,8600,121682,118272,その他,1,"毎年の問題ですけど、どの蛇口(釜の除外)でもお湯でない
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク水栓、蛇口
 症状：その他","Đây là vấn đề thường niên, nhưng không có nước nóng chảy ra từ bất kỳ vòi nào (ngoại trừ bình nước nóng).

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Vòi rửa chén, Vòi nước
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8700,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8700,1,8700,92581,90911,その他,1,"シンク横溶接ハズレ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Mối hàn bị bong tróc cạnh bồn rửa
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả đều tích cực
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,静岡県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8800,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8800,1,8800,70566,70798,その他,0,"ガス給湯器蓄積汚れ
 衛生検査にて改善指摘
 給湯器の稼働に関しては問題なく稼働中
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Bình nước nóng dùng gas bị bám bẩn

Đã phát hiện cải thiện trong quá trình kiểm tra vệ sinh

Hiện tại bình nước nóng đang hoạt động bình thường

---------------------
Danh mục chính: Nhà bếp (không bao gồm thiết bị)

Danh mục phụ: Tất cả đều tích cực

Danh mục nhỏ: Khác (Nhà bếp)

Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,静岡県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8800,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8800,1,8800,70566,70798,その他,0,"ガス給湯器蓄積汚れ
 衛生検査にて改善指摘
 給湯器の稼働に関しては問題なく稼働中
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Bình nước nóng dùng gas bị bám bẩn

Đã phát hiện cải thiện trong quá trình kiểm tra vệ sinh

Hiện tại bình nước nóng đang hoạt động bình thường

---------------------
Danh mục chính: Nhà bếp (không bao gồm thiết bị)

Danh mục phụ: Tất cả đều tích cực

Danh mục nhỏ: Khác (Nhà bếp)

Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,茨城県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8800,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8800,1,8800,74922,71011,カビ、汚れ,0,"黒カビが取れない
 ----------------------
 大項目：厨房（機器以外）
 中項目：製麺/釜/湯煎
 小項目：白タイル目地
 症状：カビ、汚れ","Nấm mốc đen không thể tẩy sạch
----------------------
Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Làm mì/Nồi hấp/Nồi đun cách thủy
Danh mục nhỏ: Vữa gạch trắng
Triệu chứng: Nấm mốc, vết bẩn",,,TRUE
110,110.sub4,指定会社経費,群馬県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,8800,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8800,1,8800,114268,110540,水漏れ,0,"代理起票
 配管からの水漏れ
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：シンク水栓、蛇口
 症状：水漏れ","Gửi báo cáo hộ
Rò rỉ nước từ đường ống
----------------------
Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Vòi nước bồn rửa
Triệu chứng: Rò rỉ nước",,,TRUE
110,110.sub4,指定会社経費,東京都,千葉県,諸経費,Chi phí khác,Miscellaneous expenses,8800,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8800,1,15000,126936,119976,その他,1,"点灯はしている
 昨年から依頼している
 全く効かない
 ----------------------
 大項目：厨房（機器以外）
 中項目：事務所
 小項目：厨房エアコン（リモコン）
 症状：その他","Đèn đang sáng.

Tôi đã yêu cầu việc này từ năm ngoái.

Nó hoàn toàn không hoạt động.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Văn phòng
Danh mục nhỏ: Máy điều hòa nhà bếp (điều khiển từ xa)
Triệu chứng: Khác",電磁弁交換作業,Công việc thay thế van điện từ,TRUE
110,110.sub4,指定会社経費,東京都,千葉県,諸経費,Chi phí khác,Miscellaneous expenses,8800,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,8800,1,15000,126936,119976,その他,1,"点灯はしている
 昨年から依頼している
 全く効かない
 ----------------------
 大項目：厨房（機器以外）
 中項目：事務所
 小項目：厨房エアコン（リモコン）
 症状：その他","Đèn đang sáng.

Tôi đã yêu cầu việc này từ năm ngoái.

Nó hoàn toàn không hoạt động.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Văn phòng
Danh mục nhỏ: Máy điều hòa nhà bếp (điều khiển từ xa)
Triệu chứng: Khác",電磁弁交換作業,Công việc thay thế van điện từ,TRUE
110,110.sub4,指定会社経費,山梨県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,74024,72139,その他,1,"グレーチング内部側面の板の剥がれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：製麺/釜/湯煎
 小項目：シンクの中の3層（2層）シンク
 症状：その他","Bong tróc lớp mặt trong của tấm lưới
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Làm mì/ấm đun nước/lò hấp
Danh mục nhỏ: Bồn rửa 3 tầng (2 tầng) bên trong bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,山梨県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,74024,72139,その他,1,"グレーチング内部側面の板の剥がれ
 ----------------------
 大項目：厨房（機器以外）
 中項目：製麺/釜/湯煎
 小項目：シンクの中の3層（2層）シンク
 症状：その他","Bong tróc lớp mặt trong của tấm lưới
---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Làm mì/ấm đun nước/lò hấp
Danh mục nhỏ: Bồn rửa 3 tầng (2 tầng) bên trong bồn rửa
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,福岡県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,74298,71542,排水管から水漏れ,1,"天ぷら右側の水道の配管から水が漏れている
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：配管
 症状：排水管から水漏れ","Nước đang rò rỉ từ đường ống nước bên phải khu vực chiên tempura.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Đường ống
Triệu chứng: Nước rò rỉ từ ống thoát nước",,,TRUE
110,110.sub4,指定会社経費,福岡県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,74298,71542,排水管から水漏れ,1,"天ぷら右側の水道の配管から水が漏れている
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：配管
 症状：排水管から水漏れ","Nước đang rò rỉ từ đường ống nước bên phải khu vực chiên tempura.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Đường ống
Triệu chứng: Nước rò rỉ từ ống thoát nước",,,TRUE
110,110.sub4,指定会社経費,和歌山県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,76346,74580,その他,0,"保冷機コードを通している穴が小さく、コードが外せないため、保冷機修理に出せない状態
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：板金
 症状：その他","Lỗ luồn dây điện của bộ phận làm mát quá nhỏ, khiến không thể rút dây ra, do đó không thể gửi bộ phận làm mát đi sửa chữa.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Tấm kim loại
Triệu chứng: Khác",厨房板金、白タイル板金,"Thi công tấm kim loại cho nhà bếp, thi công tấm kim loại ốp gạch trắng.",TRUE
110,110.sub4,指定会社経費,和歌山県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,76346,74580,その他,0,"保冷機コードを通している穴が小さく、コードが外せないため、保冷機修理に出せない状態
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：板金
 症状：その他","Lỗ luồn dây điện của bộ phận làm mát quá nhỏ, khiến không thể rút dây ra, do đó không thể gửi bộ phận làm mát đi sửa chữa.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Tấm kim loại
Triệu chứng: Khác",厨房板金、白タイル板金,"Thi công tấm kim loại cho nhà bếp, thi công tấm kim loại ốp gạch trắng.",TRUE
110,110.sub4,指定会社経費,埼玉県,神奈川県,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,77164,72307,グレーチング(蓋)・枠の破損,0,"グレーチング蓋が経年劣化により、削れてきている。
 そのまま進行すると蓋が落ちる可能性があるため交換して欲しい
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：側溝
 症状：グレーチング(蓋)・枠の破損","Tấm lưới chắn rác bị mòn do xuống cấp theo thời gian.

Nếu tình trạng này tiếp diễn, tấm lưới có thể bị rơi ra, vì vậy chúng tôi muốn được thay thế.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục trung bình: Tất cả các vị trí
Danh mục nhỏ: Máng xối
Triệu chứng: Hư hỏng tấm lưới chắn rác (tấm che) và khung",グレーチング交換,Thay thế lưới chắn,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,79555,79200,その他,0,"劣化で剥げてしまっている
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Nó đã bị bong tróc do hư hỏng.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các trường hợp tích cực
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,79555,79200,その他,0,"劣化で剥げてしまっている
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Nó đã bị bong tróc do hư hỏng.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các trường hợp tích cực
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,愛知県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,79555,79200,その他,0,"劣化で剥げてしまっている
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Nó đã bị bong tróc do hư hỏng.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các trường hợp tích cực
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",,,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,兵庫県,大阪府,諸経費,Chi phí khác,Miscellaneous expenses,9000,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9000,1,9000,107593,101749,その他,0,"スイングドアの内部からプラスチックの部品が飛び出している
 ----------------------
 大項目：厨房（機器以外）
 中項目：全ポジ
 小項目：その他（厨房）
 症状：その他","Một bộ phận bằng nhựa đang nhô ra từ bên trong cánh cửa xoay.

---------------------- Danh mục chính: Nhà bếp (không bao gồm thiết bị)
Danh mục phụ: Tất cả các vị trí
Danh mục nhỏ: Khác (Nhà bếp)
Triệu chứng: Khác",ユニフロー修理,Sửa chữa Uniflow,TRUE
110,110.sub4,指定会社経費,栃木県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9100,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9100,1,9100,86860,85837,その他,0,"グリストの蓋
 グリスト受けの破損
 ----------------------
 大項目：厨房（機器以外）
 中項目：レジ/洗い場
 小項目：グリストラップ
 症状：その他","Nắp bẫy mỡ
Hư hỏng khay bẫy mỡ
----------------------",,,TRUE
110,110.sub4,指定会社経費,栃木県,東京都,諸経費,Chi phí khác,Miscellaneous expenses,9100,TRUE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,7651.788889,11716.65131,-4064.862418,19368.4402,TRUE,9100,1,9100,86860,85837,その他,0,"グリストの蓋
 グリスト受けの破損
 ----------------------
 大項目：厨房（機器以外）
 中項目：レジ/洗い場
 小項目：グリストラップ
 症状：その他","Nắp bẫy mỡ
Hư hỏng khay bẫy mỡ
----------------------",,,TRUE
